Fecha,USDMX,50d MA,100d MA,200d MA,,Año,Rendimiento del peso,,Periodo,Máximo,Mínimo
1/2/2020,18.8817,19.194916,19.400465,19.265574,,2020,-5.54%,,Año,18.1033,17.1392
1/3/2020,18.8673,19.189418,19.394855,19.2649085,,2021,-2.81%,,Mes,17.8117,17.2623
1/6/2020,18.827,19.183858,19.387322,19.2644945,,2022,4.86%,,,,
1/7/2020,18.8852,19.179046,19.381544,19.2645735,,2023,13.11%,,,,
1/8/2020,18.798,19.17325,19.373761,19.262879,,2024,-22.86%,,,,
1/9/2020,18.8453,19.168516,19.365849,19.26203,,2025,13.40%,,,,
1/10/2020,18.7732,19.162894,19.357912,19.2604015,,2026,4.05%,,,,
1/13/2020,18.8215,19.15699,19.347974,19.2579085,,,,,,,
1/14/2020,18.812,19.149944,19.338572,19.255072,,,,,,,
1/15/2020,18.8077,19.142202,19.329851,19.252221,,,,,,,
1/16/2020,18.793,19.135946,19.320314,19.2501015,,,,,,,
1/17/2020,18.7388,19.127672,19.3093,19.247656,,,,,,,
1/20/2020,18.6725,19.116872,19.296939,19.245116,,,,,,,
1/21/2020,18.7007,19.10698,19.284012,19.2427555,,,,,,,
1/22/2020,18.6883,19.098092,19.270581,19.2407945,,,,,,,
1/23/2020,18.8018,19.091992,19.257611,19.239953,,,,,,,
1/24/2020,18.8313,19.086438,19.245228,19.239495,,,,,,,
1/27/2020,18.9407,19.080896,19.233382,19.2400185,,,,,,,
1/28/2020,18.8022,19.067854,19.221365,19.2398135,,,,,,,
1/29/2020,18.7067,19.053532,19.210626,19.2394875,,,,,,,
1/30/2020,18.7853,19.045112,19.201645,19.2391695,,,,,,,
1/31/2020,18.9082,19.035902,19.195104,19.2389525,,,,,,,
2/4/2020,18.6797,19.019896,19.186503,19.238111,,,,,,,
2/5/2020,18.6245,19.00411,19.177394,19.237054,,,,,,,
2/6/2020,18.6645,18.989426,19.168561,19.2355875,,,,,,,
2/7/2020,18.7763,18.976016,19.162059,19.234446,,,,,,,
2/10/2020,18.7653,18.960952,19.156047,19.2328015,,,,,,,
2/11/2020,18.674,18.943218,19.148525,19.2314645,,,,,,,
2/12/2020,18.6308,18.923608,19.141305,19.2295585,,,,,,,
2/13/2020,18.6458,18.90582,19.133782,19.227738,,,,,,,
2/14/2020,18.5712,18.88581,19.125016,19.225087,,,,,,,
2/17/2020,18.5715,18.865884,19.116272,19.2229385,,,,,,,
2/18/2020,18.5952,18.848374,19.107637,19.221024,,,,,,,
2/19/2020,18.591,18.832818,19.097772,19.2187295,,,,,,,
2/20/2020,18.7992,18.822308,19.089401,19.217307,,,,,,,
2/21/2020,18.9138,18.81598,19.081731,19.2155645,,,,,,,
2/24/2020,19.1197,18.81365,19.075583,19.215476,,,,,,,
2/25/2020,19.0878,18.811836,19.068669,19.214951,,,,,,,
2/26/2020,19.1585,18.814096,19.062269,19.21503,,,,,,,
2/27/2020,19.3973,18.822638,19.058874,19.2163985,,,,,,,
2/28/2020,19.776,18.839828,19.061379,19.2199235,,,,,,,
3/2/2020,19.6985,18.854714,19.062842,19.222689,,,,,,,
3/3/2020,19.2837,18.861108,19.059839,19.2236535,,,,,,,
3/4/2020,19.5335,18.873512,19.059485,19.2261665,,,,,,,
3/5/2020,19.8095,18.890932,19.062816,19.2303365,,,,,,,
3/6/2020,20.1623,18.914892,19.071222,19.236087,,,,,,,
3/9/2020,21.1117,18.958236,19.089687,19.2463165,,,,,,,
3/10/2020,21.0267,19.001866,19.107434,19.2561895,,,,,,,
3/11/2020,21.213,19.048672,19.127429,19.2664285,,,,,,,
3/12/2020,22.1518,19.114424,19.157345,19.28099,,,,,,,
3/13/2020,21.9288,19.175366,19.185141,19.2952925,,,,,,,
3/17/2020,23.0573,19.259166,19.224292,19.312366,,,,,,,
3/18/2020,23.9008,19.360642,19.27225,19.3330655,,,,,,,
3/19/2020,24.0868,19.464674,19.32186,19.355496,,,,,,,
3/20/2020,24.1113,19.57094,19.372095,19.3783435,,,,,,,
3/23/2020,25.0782,19.695598,19.432057,19.4051925,,,,,,,
3/24/2020,25.1185,19.822504,19.492699,19.432521,,,,,,,
3/25/2020,24.2948,19.93197,19.54448,19.457975,,,,,,,
3/26/2020,23.097,20.01767,19.583807,19.477849,,,,,,,
3/27/2020,23.5122,20.11176,19.626981,19.4997185,,,,,,,
3/30/2020,24.2853,20.221606,19.678776,19.5253225,,,,,,,
3/31/2020,23.4847,20.316524,19.722098,19.5470025,,,,,,,
4/1/2020,24.4918,20.43291,19.774891,19.5734995,,,,,,,
4/2/2020,24.1087,20.54107,19.824025,19.5985375,,,,,,,
4/3/2020,24.6938,20.66118,19.879636,19.62613,,,,,,,
4/6/2020,24.6895,20.778934,19.935463,19.6546755,,,,,,,
4/7/2020,24.0388,20.883084,19.984761,19.679539,,,,,,,
4/8/2020,24.0925,20.98612,20.033508,19.704085,,,,,,,
4/13/2020,23.7427,21.08493,20.076392,19.726663,,,,,,,
4/14/2020,23.5645,21.182086,20.117809,19.7487645,,,,,,,
4/15/2020,24.1155,21.28869,20.166901,19.7734995,,,,,,,
4/16/2020,24.2098,21.394722,20.215312,19.798505,,,,,,,
4/17/2020,23.9012,21.499152,20.259524,19.822631,,,,,,,
4/20/2020,24.0077,21.606816,20.305463,19.8473225,,,,,,,
4/21/2020,24.4248,21.722022,20.355724,19.8741955,,,,,,,
4/22/2020,24.5883,21.838262,20.407139,19.9021635,,,,,,,
4/23/2020,24.623,21.955416,20.458184,19.9300555,,,,,,,
4/24/2020,24.8583,22.079102,20.51116,19.959789,,,,,,,
4/27/2020,24.8492,22.20347,20.563539,19.9890135,,,,,,,
4/28/2020,24.3882,22.318318,20.612069,20.014742,,,,,,,
4/29/2020,24.0002,22.426898,20.656354,20.0391295,,,,,,,
4/30/2020,23.9283,22.534034,20.699959,20.0636175,,,,,,,
5/4/2020,24.3812,22.649754,20.749064,20.090622,,,,,,,
5/5/2020,23.8343,22.75462,20.793719,20.114403,,,,,,,
5/6/2020,24.2942,22.86452,20.843414,20.1407575,,,,,,,
5/7/2020,24.0563,22.96737,20.891675,20.165985,,,,,,,
5/8/2020,23.6805,23.058586,20.936118,20.189326,,,,,,,
5/11/2020,23.8693,23.154216,20.983026,20.213343,,,,,,,
5/12/2020,24.0487,23.25202,21.033058,20.237929,,,,,,,
5/13/2020,24.2113,23.3483,21.085469,20.2635385,,,,,,,
5/14/2020,24.2708,23.438196,21.139012,20.289581,,,,,,,
5/15/2020,23.958,23.523386,21.18905,20.3140215,,,,,,,
5/18/2020,23.6032,23.609776,21.235442,20.3365875,,,,,,,
5/19/2020,23.6023,23.691152,21.282332,20.3592255,,,,,,,
5/20/2020,23.2962,23.760886,21.325909,20.380742,,,,,,,
5/21/2020,22.96,23.81684,21.365866,20.3997285,,,,,,,
5/22/2020,22.7928,23.850462,21.404349,20.4171345,,,,,,,
5/25/2020,22.563,23.881188,21.441527,20.432084,,,,,,,
5/26/2020,22.2932,23.902792,21.475732,20.4454045,,,,,,,
5/27/2020,22.3633,23.907022,21.510723,20.4587445,,,,,,,
5/28/2020,22.204,23.912526,21.543946,20.4722055,,,,,,,
5/29/2020,22.1778,23.894936,21.577051,20.485953,,,,,,,
6/1/2020,22.0168,23.857256,21.608949,20.4981355,,,,,,,
6/2/2020,21.6827,23.809174,21.636924,20.509234,,,,,,,
6/3/2020,21.6043,23.759034,21.664987,20.519374,,,,,,,
6/4/2020,21.8388,23.694246,21.694922,20.5303855,,,,,,,
6/5/2020,21.5837,23.62355,21.723027,20.5404695,,,,,,,
6/8/2020,21.6552,23.570758,21.751364,20.549669,,,,,,,
6/9/2020,21.7252,23.543322,21.780496,20.559534,,,,,,,
6/10/2020,21.923,23.511538,21.811649,20.57075,,,,,,,
6/11/2020,22.4252,23.474336,21.847971,20.5841425,,,,,,,
6/12/2020,22.3347,23.451336,21.88393,20.596615,,,,,,,
6/15/2020,22.5435,23.41237,21.92264,20.6097895,,,,,,,
6/16/2020,22.2168,23.374532,21.957801,20.6209065,,,,,,,
6/17/2020,22.2783,23.326222,21.993701,20.632141,,,,,,,
6/18/2020,22.6088,23.284608,22.031771,20.644691,,,,,,,
6/19/2020,22.63,23.256432,22.069758,20.657493,,,,,,,
6/22/2020,22.4413,23.223408,22.104764,20.669073,,,,,,,
6/23/2020,22.413,23.196814,22.140872,20.6811185,,,,,,,
6/24/2020,22.6662,23.178848,22.180467,20.6955465,,,,,,,
6/25/2020,22.7963,23.152464,22.220577,20.711111,,,,,,,
6/26/2020,22.9715,23.127698,22.26121,20.728157,,,,,,,
6/29/2020,23.1325,23.112324,22.305738,20.7461205,,,,,,,
6/30/2020,23.0893,23.093956,22.350386,20.76389,,,,,,,
7/1/2020,22.8078,23.061616,22.391819,20.78019,,,,,,,
7/2/2020,22.5225,23.0203,22.429281,20.79567,,,,,,,
7/3/2020,22.4147,22.976134,22.465775,20.810911,,,,,,,
7/6/2020,22.2808,22.924584,22.501843,20.825184,,,,,,,
7/7/2020,22.6213,22.880026,22.541748,20.8415265,,,,,,,
7/8/2020,22.8225,22.848712,22.583515,20.8586485,,,,,,,
7/9/2020,22.6945,22.822598,22.624748,20.874882,,,,,,,
7/10/2020,22.5342,22.794716,22.664375,20.8903235,,,,,,,
7/13/2020,22.4633,22.756358,22.703056,20.9053465,,,,,,,
7/14/2020,22.6173,22.732018,22.743319,20.9205455,,,,,,,
7/15/2020,22.3647,22.693428,22.778974,20.9341875,,,,,,,
7/16/2020,22.3032,22.658366,22.812868,20.9472995,,,,,,,
7/17/2020,22.4897,22.63455,22.846568,20.9610755,,,,,,,
7/20/2020,22.6278,22.60972,22.881968,20.9753185,,,,,,,
7/21/2020,22.3597,22.57594,22.91398,20.9881245,,,,,,,
7/22/2020,22.251,22.536734,22.942517,21.0006955,,,,,,,
7/23/2020,22.3627,22.498572,22.968384,21.0148815,,,,,,,
7/24/2020,22.3842,22.467096,22.995241,21.0290415,,,,,,,
7/27/2020,22.0275,22.435582,23.022679,21.041259,,,,,,,
7/28/2020,21.9615,22.402766,23.046959,21.053222,,,,,,,
7/29/2020,21.9907,22.376656,23.068771,21.0657935,,,,,,,
7/30/2020,22.1727,22.36091,23.088875,21.0800485,,,,,,,
7/31/2020,22.2012,22.349078,23.09977,21.0947285,,,,,,,
8/3/2020,22.614,22.350098,23.115643,21.1115385,,,,,,,
8/4/2020,22.7845,22.359924,23.131358,21.1293935,,,,,,,
8/5/2020,22.4068,22.360794,23.133908,21.1456265,,,,,,,
8/6/2020,22.3652,22.364018,23.138272,21.1617065,,,,,,,
8/7/2020,22.4892,22.370246,23.132591,21.1784415,,,,,,,
8/10/2020,22.485,22.37961,23.118433,21.1953415,,,,,,,
8/11/2020,22.349,22.392936,23.101055,21.2114575,,,,,,,
8/12/2020,22.3457,22.407764,23.083399,21.227747,,,,,,,
8/13/2020,22.2628,22.416244,23.055245,21.243651,,,,,,,
8/14/2020,22.0313,22.425196,23.024373,21.258536,,,,,,,
8/17/2020,22.057,22.433232,23.001995,21.2732375,,,,,,,
8/18/2020,22.1535,22.441798,22.99256,21.2881835,,,,,,,
8/19/2020,22.0527,22.444392,22.977965,21.302473,,,,,,,
8/20/2020,22.176,22.439408,22.956872,21.317824,,,,,,,
8/21/2020,22.0362,22.433438,22.942387,21.3322425,,,,,,,
8/24/2020,21.984,22.422248,22.917309,21.3461,,,,,,,
8/25/2020,21.9723,22.417358,22.895945,21.359985,,,,,,,
8/26/2020,21.9202,22.410196,22.868209,21.3739225,,,,,,,
8/27/2020,22.1168,22.400356,22.842482,21.3889725,,,,,,,
8/28/2020,21.8602,22.38496,22.820696,21.4027285,,,,,,,
8/31/2020,21.888,22.373894,22.798651,21.4160795,,,,,,,
9/1/2020,21.7445,22.360524,22.778669,21.4275305,,,,,,,
9/2/2020,21.8393,22.343986,22.761417,21.439613,,,,,,,
9/3/2020,21.6383,22.320826,22.736645,21.451773,,,,,,,
9/4/2020,21.6115,22.293626,22.710662,21.462987,,,,,,,
9/7/2020,21.5887,22.26275,22.687537,21.4735305,,,,,,,
9/8/2020,21.7138,22.23524,22.664598,21.4850305,,,,,,,
9/9/2020,21.5377,22.209838,22.635727,21.4957255,,,,,,,
9/10/2020,21.2773,22.184934,22.602617,21.504878,,,,,,,
9/11/2020,21.321,22.16306,22.569597,21.5138905,,,,,,,
9/14/2020,21.0728,22.1389,22.531742,21.521451,,,,,,,
9/15/2020,21.0692,22.107858,22.493942,21.5287405,,,,,,,
9/17/2020,20.985,22.071108,22.45991,21.5359895,,,,,,,
9/18/2020,20.9697,22.036612,22.429605,21.5429795,,,,,,,
9/21/2020,21.505,22.016028,22.405372,21.5526655,,,,,,,
9/22/2020,21.5682,21.998126,22.377242,21.563153,,,,,,,
9/23/2020,22.0897,21.987574,22.359796,21.5767575,,,,,,,
9/24/2020,22.3678,21.987636,22.340532,21.591973,,,,,,,
9/25/2020,22.4402,21.990376,22.324371,21.608023,,,,,,,
9/28/2020,22.4573,21.989728,22.312139,21.6241285,,,,,,,
9/29/2020,22.3598,21.984368,22.297044,21.640035,,,,,,,
9/30/2020,22.1438,21.98005,22.277995,21.6555265,,,,,,,
10/1/2020,21.9562,21.974154,22.255444,21.6704565,,,,,,,
10/2/2020,21.7025,21.96095,22.229761,21.6843865,,,,,,,
10/5/2020,21.396,21.941186,22.204141,21.6965955,,,,,,,
10/6/2020,21.4507,21.92965,22.182616,21.709029,,,,,,,
10/7/2020,21.493,21.92028,22.161523,21.7219275,,,,,,,
10/8/2020,21.4318,21.909102,22.142879,21.734394,,,,,,,
10/9/2020,21.1822,21.889292,22.125101,21.7454835,,,,,,,
10/12/2020,21.2183,21.869634,22.109356,21.7568525,,,,,,,
10/13/2020,21.3677,21.844708,22.097403,21.769465,,,,,,,
10/14/2020,21.2998,21.815014,22.087469,21.7816005,,,,,,,
10/15/2020,21.3832,21.794542,22.077668,21.7941955,,,,,,,
10/16/2020,21.1765,21.770768,22.067393,21.8056695,,,,,,,
10/19/2020,21.1342,21.743668,22.056957,21.817004,,,,,,,
10/20/2020,21.0902,21.715772,22.047691,21.82832,,,,,,,
10/21/2020,21.064,21.690072,22.041504,21.839214,,,,,,,
10/22/2020,21.03,21.663758,22.035761,21.850374,,,,,,,
10/23/2020,20.9205,21.636912,22.026578,21.86075,,,,,,,
10/26/2020,20.9818,21.615922,22.020559,21.871793,,,,,,,
10/27/2020,20.8798,21.592378,22.012805,21.8820845,,,,,,,
10/28/2020,21.1648,21.572604,22.007201,21.8938485,,,,,,,
10/29/2020,21.377,21.55909,22.001741,21.906695,,,,,,,
10/30/2020,21.2508,21.540586,21.989997,21.918984,,,,,,,
11/3/2020,21.1555,21.522972,21.978205,21.9310675,,,,,,,
11/4/2020,21.0345,21.503982,21.963115,21.9428775,,,,,,,
11/5/2020,20.7612,21.47976,21.948559,21.95318,,,,,,,
11/6/2020,20.62,21.453756,21.931976,21.9628385,,,,,,,
11/9/2020,20.36,21.41862,21.909488,21.9706295,,,,,,,
11/10/2020,20.4018,21.389452,21.887206,21.978482,,,,,,,
11/11/2020,20.5772,21.363236,21.868565,21.9866645,,,,,,,
11/12/2020,20.5303,21.338952,21.849738,21.995305,,,,,,,
11/13/2020,20.4833,21.311832,21.827909,22.004188,,,,,,,
11/17/2020,20.3212,21.28549,21.803158,22.0118675,,,,,,,
11/18/2020,20.2388,21.258036,21.775831,22.0185205,,,,,,,
11/19/2020,20.1858,21.229978,21.746364,22.026051,,,,,,,
11/20/2020,20.1172,21.198046,21.716643,22.0335145,,,,,,,
11/23/2020,20.1012,21.169316,21.689577,22.040698,,,,,,,
11/24/2020,20.0577,21.144924,21.664929,22.047105,,,,,,,
11/25/2020,20.0465,21.119434,21.641247,22.053511,,,,,,,
11/26/2020,20.0467,21.098912,21.618906,22.0603745,,,,,,,
11/27/2020,20.0777,21.079082,21.59347,22.067609,,,,,,,
11/30/2020,20.1398,21.062178,21.566643,22.075079,,,,,,,
12/1/2020,20.0508,21.0438,21.540206,22.082477,,,,,,,
12/2/2020,20.0497,21.014694,21.515361,22.089868,,,,,,,
12/3/2020,19.9083,20.981496,21.489811,22.0964335,,,,,,,
12/4/2020,19.7838,20.935378,21.461476,22.1023975,,,,,,,
12/7/2020,19.8213,20.884448,21.436042,22.107508,,,,,,,
12/8/2020,19.7537,20.830718,21.410547,22.1117075,,,,,,,
12/9/2020,19.8368,20.778308,21.384018,22.115293,,,,,,,
12/10/2020,19.9572,20.730256,21.357312,22.11964,,,,,,,
12/11/2020,20.1075,20.68953,21.33479,22.124385,,,,,,,
12/14/2020,20.1778,20.653962,21.314058,22.1282875,,,,,,,
12/15/2020,20.1113,20.622138,21.291544,22.129964,,,,,,,
12/16/2020,19.9513,20.593244,21.267215,22.131228,,,,,,,
12/17/2020,19.8173,20.560576,21.245113,22.133896,,,,,,,
12/18/2020,19.9487,20.52969,21.224985,22.135972,,,,,,,
12/21/2020,20.0905,20.502864,21.205983,22.137377,,,,,,,
12/22/2020,20.0562,20.480344,21.184818,22.1368465,,,,,,,
12/23/2020,20.1175,20.458328,21.163981,22.1318755,,,,,,,
12/24/2020,19.8517,20.428008,21.136358,22.1260005,,,,,,,
12/28/2020,20.0477,20.402966,21.10899,22.120174,,,,,,,
12/29/2020,19.9487,20.374276,21.084409,22.1091585,,,,,,,
12/30/2020,19.9352,20.34945,21.060109,22.0991905,,,,,,,
12/31/2020,19.9087,20.32494,21.034304,22.0834475,,,,,,,
1/4/2021,19.8457,20.30005,21.007911,22.063172,,,,,,,
1/5/2021,19.9437,20.277644,20.983858,22.0424565,,,,,,,
1/6/2021,19.725,20.251544,20.957651,22.020525,,,,,,,
1/7/2021,19.91,20.231334,20.934123,21.994684,,,,,,,
1/8/2021,19.9705,20.211108,20.913515,21.968944,,,,,,,
1/11/2021,20.113,20.195772,20.894075,21.948035,,,,,,,
1/12/2021,19.9373,20.171222,20.871913,21.9322365,,,,,,,
1/13/2021,19.7935,20.139552,20.849321,21.913643,,,,,,,
1/14/2021,19.7793,20.110122,20.825354,21.891113,,,,,,,
1/15/2021,19.7875,20.082762,20.802867,21.872627,,,,,,,
1/18/2021,19.757,20.057212,20.780597,21.848953,,,,,,,
1/19/2021,19.6788,20.035564,20.757662,21.8268035,,,,,,,
1/20/2021,19.5793,20.01475,20.734253,21.801231,,,,,,,
1/21/2021,19.7393,20.002336,20.710478,21.77648,,,,,,,
1/22/2021,19.9833,19.993966,20.691709,21.7562025,,,,,,,
1/25/2021,20.1598,19.985618,20.674427,21.736539,,,,,,,
1/26/2021,20.0152,19.975316,20.657134,21.7179015,,,,,,,
1/27/2021,20.2168,19.969986,20.640909,21.701163,,,,,,,
1/28/2021,20.2697,19.968956,20.627223,21.681934,,,,,,,
1/29/2021,20.2248,19.968676,20.613356,21.662009,,,,,,,
2/2/2021,20.1722,19.968404,20.599191,21.643364,,,,,,,
2/3/2021,20.1953,19.969966,20.584006,21.624302,,,,,,,
2/4/2021,20.4435,19.976812,20.573064,21.6043955,,,,,,,
2/5/2021,20.1388,19.978434,20.561679,21.582148,,,,,,,
2/8/2021,20.1227,19.979958,20.549696,21.5596465,,,,,,,
2/9/2021,20.0913,19.98085,20.539881,21.5358115,,,,,,,
2/10/2021,20.0588,19.980472,20.529777,21.5118595,,,,,,,
2/11/2021,19.9535,19.976746,20.519462,21.489686,,,,,,,
2/12/2021,19.9622,19.974974,20.509387,21.469496,,,,,,,
2/15/2021,19.9518,19.973016,20.493855,21.4496135,,,,,,,
2/16/2021,20.2023,19.978896,20.480196,21.428719,,,,,,,
2/17/2021,20.2257,19.987734,20.461556,21.410676,,,,,,,
2/18/2021,20.4165,19.999638,20.442043,21.3912875,,,,,,,
2/19/2021,20.4222,20.013008,20.421863,21.373117,,,,,,,
2/22/2021,20.6783,20.029838,20.404073,21.358106,,,,,,,
2/23/2021,20.5833,20.04236,20.386308,21.341676,,,,,,,
2/24/2021,20.4752,20.049714,20.369622,21.3238085,,,,,,,
2/25/2021,20.8523,20.063204,20.358583,21.3070135,,,,,,,
2/26/2021,20.939,20.079758,20.350948,21.2903545,,,,,,,
3/1/2021,20.6123,20.092978,20.343111,21.273626,,,,,,,
3/2/2021,20.6903,20.110438,20.335507,21.2590615,,,,,,,
3/3/2021,20.8957,20.129378,20.329534,21.2455285,,,,,,,
3/4/2021,20.8498,20.144564,20.323714,21.2332965,,,,,,,
3/5/2021,21.2635,20.16871,20.324527,21.224814,,,,,,,
3/8/2021,21.4177,20.194714,20.326521,21.2179385,,,,,,,
3/9/2021,21.2575,20.22283,20.325419,21.211411,,,,,,,
3/10/2021,20.9853,20.241582,20.322274,21.2048715,,,,,,,
3/11/2021,20.7133,20.256874,20.315575,21.1966215,,,,,,,
3/12/2021,20.7637,20.273444,20.311447,21.18942,,,,,,,
3/16/2021,20.5753,20.286776,20.305858,21.1814075,,,,,,,
3/17/2021,20.6828,20.303518,20.301784,21.1747375,,,,,,,
3/18/2021,20.4415,20.313474,20.295559,21.1685315,,,,,,,
3/19/2021,20.4823,20.32862,20.290082,21.1629215,,,,,,,
3/22/2021,20.5788,20.341996,20.286665,21.1566215,,,,,,,
3/23/2021,20.6408,20.355402,20.283255,21.151907,,,,,,,
3/24/2021,20.7882,20.368906,20.282339,21.147572,,,,,,,
3/25/2021,20.7662,20.385484,20.278353,21.142777,,,,,,,
3/26/2021,20.5677,20.400968,20.27026,21.1360005,,,,,,,
3/29/2021,20.6047,20.417476,20.263799,21.126898,,,,,,,
3/30/2021,20.6025,20.433776,20.258269,21.118237,,,,,,,
3/31/2021,20.44,20.447436,20.252324,21.1077195,,,,,,,
4/5/2021,20.2483,20.458826,20.247195,21.097877,,,,,,,
4/6/2021,20.1612,20.470464,20.242607,21.0872915,,,,,,,
4/7/2021,20.1765,20.479208,20.240772,21.07513,,,,,,,
4/8/2021,20.089,20.481322,20.237644,21.062425,,,,,,,
4/9/2021,20.163,20.481386,20.233502,21.0510335,,,,,,,
4/12/2021,20.095,20.482982,20.229149,21.0394435,,,,,,,
4/13/2021,20.0735,20.480116,20.225051,21.02648,,,,,,,
4/14/2021,20.0583,20.475888,20.222422,21.01279,,,,,,,
4/15/2021,19.927,20.469932,20.219304,20.9975675,,,,,,,
4/16/2021,19.9158,20.464804,20.216604,20.981484,,,,,,,
4/19/2021,19.8145,20.457188,20.213577,20.96511,,,,,,,
4/20/2021,19.8877,20.446072,20.211442,20.9505095,,,,,,,
4/21/2021,19.874,20.440776,20.209605,20.937267,,,,,,,
4/22/2021,19.8865,20.436052,20.208005,20.924626,,,,,,,
4/23/2021,19.8695,20.431616,20.206233,20.9125695,,,,,,,
4/26/2021,19.8362,20.427164,20.203818,20.898644,,,,,,,
4/27/2021,19.9785,20.427664,20.202205,20.884424,,,,,,,
4/28/2021,19.9712,20.427844,20.201409,20.8708075,,,,,,,
4/29/2021,20.0978,20.430764,20.20189,20.8586255,,,,,,,
4/30/2021,20.1822,20.430362,20.204629,20.84722,,,,,,,
5/3/2021,20.1902,20.429652,20.208693,20.8350845,,,,,,,
5/4/2021,20.2235,20.425792,20.212715,20.8243785,,,,,,,
5/5/2021,20.2077,20.421502,20.217255,20.813901,,,,,,,
5/6/2021,20.1838,20.411612,20.220725,20.8023715,,,,,,,
5/7/2021,19.9223,20.398392,20.220376,20.788844,,,,,,,
5/10/2021,19.886,20.386608,20.218161,20.7764755,,,,,,,
5/11/2021,19.8848,20.367258,20.215231,20.7646445,,,,,,,
5/12/2021,20.094,20.350358,20.215058,20.753301,,,,,,,
5/13/2021,20.0495,20.339102,20.21604,20.7416275,,,,,,,
5/14/2021,19.8487,20.32227,20.216354,20.7307335,,,,,,,
5/17/2021,19.8028,20.300412,20.214895,20.71994,,,,,,,
5/18/2021,19.8313,20.280042,20.212303,20.709143,,,,,,,
5/19/2021,19.8143,20.251058,20.209884,20.697351,,,,,,,
5/20/2021,19.881,20.220324,20.207519,20.68575,,,,,,,
5/21/2021,19.951,20.194194,20.208512,20.672435,,,,,,,
5/24/2021,19.872,20.171928,20.206755,20.6578725,,,,,,,
5/25/2021,19.8903,20.155468,20.206171,20.64529,,,,,,,
5/26/2021,19.8783,20.13776,20.205602,20.6328555,,,,,,,
5/27/2021,19.9487,20.125228,20.206002,20.620153,,,,,,,
5/28/2021,19.9442,20.110456,20.206987,20.607449,,,,,,,
5/31/2021,19.9213,20.100052,20.206763,20.5953105,,,,,,,
6/1/2021,19.8927,20.08826,20.20844,20.5830455,,,,,,,
6/2/2021,19.9277,20.075238,20.208617,20.57137,,,,,,,
6/3/2021,20.0605,20.063632,20.209517,20.561516,,,,,,,
6/4/2021,19.9328,20.046524,20.207715,20.550895,,,,,,,
6/7/2021,19.797,20.02714,20.206312,20.5391125,,,,,,,
6/8/2021,19.7728,20.011242,20.206105,20.527713,,,,,,,
6/9/2021,19.6897,19.992942,20.205209,20.5152815,,,,,,,
6/10/2021,19.7002,19.974896,20.204336,20.5036015,,,,,,,
6/11/2021,19.8823,19.963742,20.205589,20.493093,,,,,,,
6/14/2021,19.9065,19.956906,20.207866,20.482764,,,,,,,
6/15/2021,20.1235,19.956152,20.213308,20.4737805,,,,,,,
6/16/2021,20.0588,19.953798,20.216503,20.4634905,,,,,,,
6/17/2021,20.4292,19.960602,20.220962,20.4563355,,,,,,,
6/18/2021,20.7002,19.971346,20.226366,20.4503965,,,,,,,
6/21/2021,20.6,19.981446,20.232214,20.444674,,,,,,,
6/22/2021,20.5712,19.9914,20.235758,20.4383335,,,,,,,
6/23/2021,20.2505,19.995244,20.235566,20.4313945,,,,,,,
6/24/2021,20.0483,19.99767,20.233801,20.4235785,,,,,,,
6/25/2021,19.793,19.995214,20.230009,20.4146,,,,,,,
6/28/2021,19.8027,19.994978,20.226083,20.4050445,,,,,,,
6/29/2021,19.8157,19.993538,20.219805,20.3964345,,,,,,,
6/30/2021,19.9062,19.994182,20.217479,20.389579,,,,,,,
7/1/2021,20.0368,19.997188,20.21662,20.383158,,,,,,,
7/2/2021,19.8817,19.997432,20.214524,20.3772025,,,,,,,
7/5/2021,19.8532,19.997772,20.212468,20.3711225,,,,,,,
7/6/2021,19.9658,19.997518,20.212591,20.3660265,,,,,,,
7/7/2021,19.9915,19.997924,20.212884,20.3611355,,,,,,,
7/8/2021,20.007,19.996108,20.213436,20.3536455,,,,,,,
7/9/2021,19.88,19.990064,20.210213,20.3452045,,,,,,,
7/12/2021,19.8577,19.983414,20.206533,20.3340445,,,,,,,
7/13/2021,19.9988,19.97892,20.202356,20.3221995,,,,,,,
7/14/2021,19.8992,19.97275,20.197126,20.3094945,,,,,,,
7/15/2021,19.9412,19.967898,20.189755,20.296914,,,,,,,
7/16/2021,19.8537,19.966526,20.182459,20.2843835,,,,,,,
7/19/2021,20,19.968806,20.177707,20.2736645,,,,,,,
7/20/2021,20.1348,19.973806,20.170532,20.2645575,,,,,,,
7/21/2021,20.1907,19.97574,20.163049,20.2569985,,,,,,,
7/22/2021,20.1812,19.978374,20.158738,20.2509245,,,,,,,
7/23/2021,20.0238,19.981876,20.152073,20.24379,,,,,,,
7/26/2021,20.0245,19.98631,20.143361,20.2364475,,,,,,,
7/27/2021,19.977,19.989224,20.134633,20.2291735,,,,,,,
7/28/2021,19.9535,19.992008,20.121533,20.22303,,,,,,,
7/29/2021,19.8448,19.991284,20.105804,20.2161625,,,,,,,
7/30/2021,19.8455,19.989174,20.091684,20.2085515,,,,,,,
8/2/2021,19.852,19.988774,20.080351,20.2013125,,,,,,,
8/3/2021,19.892,19.988808,20.072138,20.1938565,,,,,,,
8/4/2021,19.9547,19.990336,20.064048,20.1877475,,,,,,,
8/5/2021,19.9293,19.989948,20.057588,20.181723,,,,,,,
8/6/2021,20.0037,19.991138,20.050797,20.1762905,,,,,,,
